functional.decelerate	functional.alert	functional.steering	functional.status	wbs_impl.power.line1	wbs_impl.power.line2	wbs_impl.power.powerbus1	wbs_impl.power.powerbus1.socket	wbs_impl.power.powerbus2	wbs_impl.power.powerbus2.socket	wbs_impl.blue_pump	wbs_impl.green_pump	wbs_impl.accumulator	wbs_impl.wheel	wbs_impl.wheel.tire	wbs_impl.wheel.brake	wbs_impl.bscu.sub1.mon	wbs_impl.bscu.sub1.cmd	wbs_impl.bscu.sub2.mon	wbs_impl.bscu.sub2.cmd	wbs_impl.bscu.platform.power	wbs_impl.bscu.platform.cpu1	wbs_impl.bscu.platform.cpu1.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu1.power	wbs_impl.bscu.platform.cpu2	wbs_impl.bscu.platform.cpu2.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu2.power	Price	ValidModel	InvalidReason	Weight	powerbus1	powerbus2	BrakingPower
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	0.0	0.0	1.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.arm	90.94909	impl::common::power.heavygauge	impl::platform::cpu.arm	170.71266	impl::common::power.lightgauge	8099.0	1.0		23.84	0.26166174	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	70.31899	impl::common::power.heavygauge	impl::platform::cpu.x64	7.5282574	impl::common::power.heavygauge	7639.5	1.0		14.46	0.07784725	0.0	20.1
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	2.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	59.637527	impl::common::power.heavygauge	impl::platform::cpu.x64	40.667076	impl::common::power.heavygauge	6137.2	1.0		12.34	0.1003046	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	0.0	0.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	181.28726	impl::common::power.heavygauge	impl::platform::cpu.x64	97.59969	impl::common::power.lightgauge	7837.7	1.0		21.72	0.27888694	0.0	12.7
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	28.37061	impl::common::power.lightgauge	impl::platform::cpu.x64	211.933	impl::common::power.heavygauge	8089.5	1.0		19.34	0.2403036	0.0	20.1
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	1.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	3.7316813	impl::common::power.heavygauge	impl::platform::cpu.arm	216.97699	impl::common::power.lightgauge	5399.7	1.0		17.1	0.22070867	0.0	11.8
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	11.0652275	impl::common::power.lightgauge	impl::platform::cpu.x86	51.50097	impl::common::power.heavygauge	6987.2	1.0		17.22	0.0625662	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	248.73624	impl::common::power.lightgauge	impl::platform::cpu.arm	174.78413	impl::common::power.heavygauge	6649.5	1.0		14.72	0.42352036	0.0	18.6
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	0.0	1.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	14.992032	impl::common::power.lightgauge	impl::platform::cpu.arm	276.52863	impl::common::power.lightgauge	5654.0	1.0		14.72	0.29152066	0.0	18.6
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	24.459541	impl::common::power.heavygauge	impl::platform::cpu.x86	113.48052	impl::common::power.lightgauge	6530.0	1.0		19.22	0.13794006	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	293.0479	impl::common::power.heavygauge	impl::platform::cpu.x86	81.90135	impl::common::power.lightgauge	6534.5	1.0		19.22	0.37494928	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	54.985695	impl::common::power.heavygauge	impl::platform::cpu.arm	184.74086	impl::common::power.lightgauge	5197.0	1.0		9.84	0.23972656	0.0	11.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	1.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	9.672033	impl::common::power.lightgauge	impl::platform::cpu.x64	40.008385	impl::common::power.heavygauge	7647.2	1.0		19.22	0.04968042	0.0	20.1
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	0.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	137.65709	impl::common::power.heavygauge	impl::platform::cpu.arm	54.43747	impl::common::power.heavygauge	7096.5	1.0		14.84	0.19209456	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	221.86497	impl::common::power.lightgauge	impl::platform::cpu.arm	139.28145	impl::common::power.heavygauge	6849.7	1.0		19.34	0.36114642	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	62.810318	impl::common::power.heavygauge	impl::platform::cpu.arm	290.4169	impl::common::power.heavygauge	7157.2	1.0		14.72	0.35322723	0.0	20.1
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	31.723705	impl::common::power.heavygauge	impl::platform::cpu.x86	149.05771	impl::common::power.heavygauge	6027.5	1.0		12.34	0.18078141	0.0	11.2
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	226.833	impl::common::power.lightgauge	impl::platform::cpu.x64	24.353182	impl::common::power.lightgauge	5887.7	1.0		14.72	0.25118616	0.0	11.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	64.5737	impl::common::power.lightgauge	impl::platform::cpu.x64	108.16232	impl::common::power.lightgauge	8097.2	1.0		26.22	0.17273602	0.0	20.1
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	0.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	91.26003	impl::common::power.heavygauge	impl::platform::cpu.x86	246.68568	impl::common::power.lightgauge	6735.0	1.0		21.72	0.33794573	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	0.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	179.19891	impl::common::power.heavygauge	impl::platform::cpu.x64	177.2001	impl::common::power.lightgauge	5945.2	1.0		9.84	0.35639903	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	1.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.arm	280.9728	impl::common::power.heavygauge	impl::platform::cpu.arm	204.88972	impl::common::power.lightgauge	6399.7	1.0		19.22	0.48586252	0.0	13.3
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	1.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	188.76617	impl::common::power.lightgauge	impl::platform::cpu.x64	216.99402	impl::common::power.heavygauge	6887.2	1.0		16.84	0.4057602	0.0	11.8
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	0.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	87.302574	impl::common::power.heavygauge	impl::platform::cpu.x86	65.00968	impl::common::power.heavygauge	7537.0	1.0		14.46	0.15231225	0.0	20.1
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	0.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	31.535217	impl::common::power.heavygauge	impl::platform::cpu.x86	2.923994	impl::common::power.heavygauge	6787.7	1.0		14.72	0.03445921	0.0	12.7
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	88.06058	impl::common::power.lightgauge	impl::platform::cpu.x64	203.42758	impl::common::power.lightgauge	6644.7	1.0		19.22	0.29148817	0.0	18.6
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	0.0	0.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	189.23796	impl::common::power.lightgauge	impl::platform::cpu.x86	23.4649	impl::common::power.lightgauge	6742.0	1.0		14.84	0.21270286	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	1.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	8.157751	impl::common::power.heavygauge	impl::platform::cpu.x86	224.85564	impl::common::power.heavygauge	6089.5	1.0		12.22	0.23301339	0.0	20.1
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	123.82662	impl::common::power.lightgauge	impl::platform::cpu.arm	292.77438	impl::common::power.heavygauge	7596.5	1.0		14.84	0.416601	0.0	13.3
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	243.32155	impl::common::power.heavygauge	impl::platform::cpu.x64	76.91921	impl::common::power.lightgauge	6332.0	1.0		21.72	0.32024077	0.0	11.8
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	1.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	272.57672	impl::common::power.heavygauge	impl::platform::cpu.x64	30.180006	impl::common::power.heavygauge	6139.5	1.0		12.34	0.30275673	0.0	18.6
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	0.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	274.9279	impl::common::power.lightgauge	impl::platform::cpu.x86	213.03554	impl::common::power.heavygauge	7094.7	1.0		7.46	0.48796344	0.0	20.1
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	164.1127	impl::common::power.lightgauge	impl::platform::cpu.x86	207.57823	impl::common::power.heavygauge	6095.2	1.0		12.22	0.37169093	0.0	19.5
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	0.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	266.2788	impl::common::power.lightgauge	impl::platform::cpu.arm	217.67844	impl::common::power.heavygauge	6645.0	1.0		9.96	0.48395723	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	17.41569	impl::common::power.lightgauge	impl::platform::cpu.arm	91.148415	impl::common::power.heavygauge	7154.5	1.0		16.84	0.1085641	0.0	19.5
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	0.0	0.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	215.31296	impl::common::power.heavygauge	impl::platform::cpu.arm	72.216484	impl::common::power.heavygauge	7154.0	1.0		16.84	0.28752944	0.0	20.1
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	147.52	impl::common::power.heavygauge	impl::platform::cpu.x86	198.33698	impl::common::power.heavygauge	6594.0	1.0		7.46	0.34585696	0.0	18.6
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	0.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	131.27681	impl::common::power.heavygauge	impl::platform::cpu.arm	89.30707	impl::common::power.lightgauge	6855.2	1.0		17.22	0.22058387	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	92.896454	impl::common::power.lightgauge	impl::platform::cpu.x64	108.24002	impl::common::power.heavygauge	6894.5	1.0		16.84	0.20113647	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	1.0	1.0	2.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	209.27428	impl::common::power.heavygauge	impl::platform::cpu.x64	99.66344	impl::common::power.lightgauge	5439.7	1.0		9.84	0.30893773	0.0	13.3
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	85.589485	impl::common::power.lightgauge	impl::platform::cpu.x64	168.81017	impl::common::power.lightgauge	4435.2	1.0		14.6	0.25439966	0.0	11.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	0.0	0.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	8.895296	impl::common::power.lightgauge	impl::platform::cpu.x64	226.35445	impl::common::power.lightgauge	8095.2	1.0		24.1	0.23524974	0.0	19.5
